ACTION QUERY 10000 10 Native American casino
ACTION SERP 10000 15 EXAMINE_SERP
ACTION SNIPPET 10000 3087 SNIPPET_RELEVANT b'216666'
ACTION DOC 10000 3107 EXAMINING_DOCUMENT b'216666'
ACTION SNIPPET 10000 3110 SNIPPET_RELEVANT b'619931'
ACTION DOC 10000 3130 EXAMINING_DOCUMENT b'619931'
ACTION QUERY 10000 3140 Tribal casino
ACTION SERP 10000 3145 EXAMINE_SERP
ACTION SNIPPET 10000 3148 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 3151 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 3154 SEEN_PREVIOUSLY b'586774'
ACTION SNIPPET 10000 3157 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 3160 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 3163 SNIPPET_NOT_RELEVANT b'1480432'
ACTION SNIPPET 10000 3166 SNIPPET_NOT_RELEVANT b'1458962'
ACTION SNIPPET 10000 3169 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 3172 SNIPPET_RELEVANT b'1193730'
ACTION DOC 10000 3192 EXAMINING_DOCUMENT b'1193730'
ACTION MARK 10000 3195 CONSIDERED_RELEVANT b'1193730'
ACTION SNIPPET 10000 3198 SNIPPET_RELEVANT b'1732526'
ACTION DOC 10000 3218 EXAMINING_DOCUMENT b'1732526'
ACTION MARK 10000 3221 CONSIDERED_RELEVANT b'1732526'
ACTION SNIPPET 10000 3224 SNIPPET_RELEVANT b'883227'
ACTION DOC 10000 3244 EXAMINING_DOCUMENT b'883227'
ACTION MARK 10000 3247 CONSIDERED_RELEVANT b'883227'
ACTION SNIPPET 10000 3250 SNIPPET_RELEVANT b'1590186'
ACTION DOC 10000 3270 EXAMINING_DOCUMENT b'1590186'
ACTION MARK 10000 3273 CONSIDERED_RELEVANT b'1590186'
ACTION SNIPPET 10000 3276 SEEN_PREVIOUSLY b'1133684'
ACTION SNIPPET 10000 3279 SEEN_PREVIOUSLY b'1337927'
ACTION SNIPPET 10000 3282 SEEN_PREVIOUSLY b'1812058'
ACTION SNIPPET 10000 3285 SEEN_PREVIOUSLY b'1092867'
ACTION SNIPPET 10000 3288 SEEN_PREVIOUSLY b'1343410'
ACTION SNIPPET 10000 3291 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 3294 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 3297 SEEN_PREVIOUSLY b'671036'
ACTION SNIPPET 10000 3300 SEEN_PREVIOUSLY b'1275255'
ACTION SNIPPET 10000 3303 SNIPPET_RELEVANT b'1487456'
ACTION DOC 10000 3323 EXAMINING_DOCUMENT b'1487456'
ACTION MARK 10000 3326 CONSIDERED_RELEVANT b'1487456'
ACTION SNIPPET 10000 3329 SNIPPET_RELEVANT b'1192895'
ACTION DOC 10000 3349 EXAMINING_DOCUMENT b'1192895'
ACTION SNIPPET 10000 3352 SEEN_PREVIOUSLY b'1367383'
ACTION SNIPPET 10000 3355 SNIPPET_RELEVANT b'1194996'
ACTION DOC 10000 3375 EXAMINING_DOCUMENT b'1194996'
ACTION MARK 10000 3378 CONSIDERED_RELEVANT b'1194996'
ACTION SNIPPET 10000 3381 SNIPPET_RELEVANT b'1758334'
ACTION DOC 10000 3401 EXAMINING_DOCUMENT b'1758334'
ACTION SNIPPET 10000 3404 SEEN_PREVIOUSLY b'688994'
ACTION SNIPPET 10000 3407 SNIPPET_RELEVANT b'1659076'
ACTION DOC 10000 3427 EXAMINING_DOCUMENT b'1659076'
ACTION MARK 10000 3430 CONSIDERED_RELEVANT b'1659076'
ACTION SNIPPET 10000 3433 SNIPPET_NOT_RELEVANT b'1392459'
ACTION SNIPPET 10000 3436 SNIPPET_RELEVANT b'875905'
ACTION DOC 10000 3456 EXAMINING_DOCUMENT b'875905'
ACTION SNIPPET 10000 3459 SNIPPET_RELEVANT b'1250243'
ACTION DOC 10000 3479 EXAMINING_DOCUMENT b'1250243'
ACTION MARK 10000 3482 CONSIDERED_RELEVANT b'1250243'
ACTION SNIPPET 10000 3485 SNIPPET_RELEVANT b'703591'
ACTION DOC 10000 3505 EXAMINING_DOCUMENT b'703591'
ACTION SNIPPET 10000 3508 SEEN_PREVIOUSLY b'1734352'
ACTION SNIPPET 10000 3511 SNIPPET_NOT_RELEVANT b'848126'
ACTION SNIPPET 10000 3514 SNIPPET_RELEVANT b'1404606'
ACTION DOC 10000 3534 EXAMINING_DOCUMENT b'1404606'
ACTION MARK 10000 3537 CONSIDERED_RELEVANT b'1404606'
ACTION SNIPPET 10000 3540 SEEN_PREVIOUSLY b'274126'
ACTION SNIPPET 10000 3543 SNIPPET_RELEVANT b'1382878'
ACTION DOC 10000 3563 EXAMINING_DOCUMENT b'1382878'
ACTION MARK 10000 3566 CONSIDERED_RELEVANT b'1382878'
ACTION SNIPPET 10000 3569 SNIPPET_NOT_RELEVANT b'452496'
ACTION SNIPPET 10000 3572 SNIPPET_RELEVANT b'1579613'
ACTION DOC 10000 3592 EXAMINING_DOCUMENT b'1579613'
ACTION MARK 10000 3595 CONSIDERED_RELEVANT b'1579613'
ACTION SNIPPET 10000 3598 SNIPPET_RELEVANT b'751635'
ACTION DOC 10000 3618 EXAMINING_DOCUMENT b'751635'
ACTION SNIPPET 10000 3621 SNIPPET_RELEVANT b'1533948'
ACTION DOC 10000 3641 EXAMINING_DOCUMENT b'1533948'
ACTION MARK 10000 3644 CONSIDERED_RELEVANT b'1533948'
ACTION SNIPPET 10000 3647 SEEN_PREVIOUSLY b'856657'
ACTION SNIPPET 10000 3650 SNIPPET_NOT_RELEVANT b'989899'
ACTION SNIPPET 10000 3653 SEEN_PREVIOUSLY b'1023565'
ACTION SNIPPET 10000 3656 SNIPPET_RELEVANT b'1552288'
ACTION DOC 10000 3676 EXAMINING_DOCUMENT b'1552288'
ACTION MARK 10000 3679 CONSIDERED_RELEVANT b'1552288'
ACTION SNIPPET 10000 3682 SNIPPET_RELEVANT b'504185'
ACTION DOC 10000 3702 EXAMINING_DOCUMENT b'504185'
ACTION MARK 10000 3705 CONSIDERED_RELEVANT b'504185'
ACTION SNIPPET 10000 3708 SEEN_PREVIOUSLY b'1570140'
ACTION SNIPPET 10000 3711 SNIPPET_NOT_RELEVANT b'1539550'
ACTION SNIPPET 10000 3714 SNIPPET_RELEVANT b'672239'
ACTION DOC 10000 3734 EXAMINING_DOCUMENT b'672239'
ACTION MARK 10000 3737 CONSIDERED_RELEVANT b'672239'
ACTION SNIPPET 10000 3740 SNIPPET_RELEVANT b'877984'
ACTION DOC 10000 3760 EXAMINING_DOCUMENT b'877984'
ACTION MARK 10000 3763 CONSIDERED_RELEVANT b'877984'
ACTION SNIPPET 10000 3766 SEEN_PREVIOUSLY b'1516931'
ACTION SNIPPET 10000 3769 SEEN_PREVIOUSLY b'625438'
ACTION SNIPPET 10000 3772 SNIPPET_NOT_RELEVANT b'1554884'
ACTION SNIPPET 10000 3775 SNIPPET_NOT_RELEVANT b'1672210'
ACTION SNIPPET 10000 3778 SEEN_PREVIOUSLY b'641674'
ACTION SNIPPET 10000 3781 SNIPPET_RELEVANT b'1714733'
ACTION DOC 10000 3801 EXAMINING_DOCUMENT b'1714733'
ACTION SNIPPET 10000 3804 SNIPPET_NOT_RELEVANT b'1499082'
ACTION SNIPPET 10000 3807 SNIPPET_NOT_RELEVANT b'1279779'
ACTION SNIPPET 10000 3810 SNIPPET_RELEVANT b'1698765'
ACTION DOC 10000 3830 EXAMINING_DOCUMENT b'1698765'
ACTION MARK 10000 3833 CONSIDERED_RELEVANT b'1698765'
ACTION SNIPPET 10000 3836 SNIPPET_RELEVANT b'1423548'
ACTION DOC 10000 3856 EXAMINING_DOCUMENT b'1423548'
ACTION MARK 10000 3859 CONSIDERED_RELEVANT b'1423548'
ACTION SNIPPET 10000 3862 SNIPPET_RELEVANT b'1474781'
ACTION DOC 10000 3882 EXAMINING_DOCUMENT b'1474781'
ACTION MARK 10000 3885 CONSIDERED_RELEVANT b'1474781'
ACTION SNIPPET 10000 3888 SNIPPET_RELEVANT b'1555531'
ACTION DOC 10000 3908 EXAMINING_DOCUMENT b'1555531'
ACTION MARK 10000 3911 CONSIDERED_RELEVANT b'1555531'
ACTION SNIPPET 10000 3914 SNIPPET_RELEVANT b'1589569'
ACTION DOC 10000 3934 EXAMINING_DOCUMENT b'1589569'
ACTION MARK 10000 3937 CONSIDERED_RELEVANT b'1589569'
ACTION SNIPPET 10000 3940 SNIPPET_RELEVANT b'1654555'
ACTION DOC 10000 3960 EXAMINING_DOCUMENT b'1654555'
ACTION MARK 10000 3963 CONSIDERED_RELEVANT b'1654555'
ACTION SNIPPET 10000 3966 SNIPPET_NOT_RELEVANT b'1181639'
ACTION SNIPPET 10000 3969 SNIPPET_RELEVANT b'1321808'
ACTION DOC 10000 3989 EXAMINING_DOCUMENT b'1321808'
ACTION MARK 10000 3992 CONSIDERED_RELEVANT b'1321808'
ACTION SNIPPET 10000 3995 SEEN_PREVIOUSLY b'937328'
ACTION SNIPPET 10000 3998 SNIPPET_NOT_RELEVANT b'1160748'
ACTION SNIPPET 10000 4001 SNIPPET_NOT_RELEVANT b'642364'
ACTION SNIPPET 10000 4004 SNIPPET_RELEVANT b'1313192'
ACTION DOC 10000 4024 EXAMINING_DOCUMENT b'1313192'
ACTION MARK 10000 4027 CONSIDERED_RELEVANT b'1313192'
ACTION SNIPPET 10000 4030 SEEN_PREVIOUSLY b'1229201'
ACTION SNIPPET 10000 4033 SEEN_PREVIOUSLY b'778782'
ACTION SNIPPET 10000 4036 SNIPPET_NOT_RELEVANT b'1669879'
ACTION SNIPPET 10000 4039 SNIPPET_NOT_RELEVANT b'1639040'
ACTION SNIPPET 10000 4042 SNIPPET_RELEVANT b'1459810'
ACTION DOC 10000 4062 EXAMINING_DOCUMENT b'1459810'
ACTION MARK 10000 4065 CONSIDERED_RELEVANT b'1459810'
ACTION SNIPPET 10000 4068 SNIPPET_RELEVANT b'1531573'
ACTION DOC 10000 4088 EXAMINING_DOCUMENT b'1531573'
ACTION SNIPPET 10000 4091 SNIPPET_NOT_RELEVANT b'1125802'
ACTION SNIPPET 10000 4094 SNIPPET_NOT_RELEVANT b'1694268'
ACTION SNIPPET 10000 4097 SNIPPET_NOT_RELEVANT b'1701072'
ACTION SNIPPET 10000 4100 SNIPPET_RELEVANT b'559127'
ACTION DOC 10000 4120 EXAMINING_DOCUMENT b'559127'
ACTION MARK 10000 4123 CONSIDERED_RELEVANT b'559127'
ACTION SNIPPET 10000 4126 SNIPPET_NOT_RELEVANT b'1679188'
ACTION SNIPPET 10000 4129 SNIPPET_RELEVANT b'1037464'
ACTION DOC 10000 4149 EXAMINING_DOCUMENT b'1037464'
ACTION MARK 10000 4152 CONSIDERED_RELEVANT b'1037464'
ACTION SNIPPET 10000 4155 SNIPPET_NOT_RELEVANT b'617630'
ACTION SNIPPET 10000 4158 SNIPPET_RELEVANT b'831049'
ACTION DOC 10000 4178 EXAMINING_DOCUMENT b'831049'
ACTION MARK 10000 4181 CONSIDERED_RELEVANT b'831049'
ACTION SNIPPET 10000 4184 SNIPPET_NOT_RELEVANT b'886833'
ACTION SNIPPET 10000 4187 SNIPPET_NOT_RELEVANT b'1633404'
ACTION SNIPPET 10000 4190 SNIPPET_NOT_RELEVANT b'783238'
ACTION SNIPPET 10000 4193 SNIPPET_NOT_RELEVANT b'1316556'
ACTION SNIPPET 10000 4196 SEEN_PREVIOUSLY b'1559212'
ACTION SNIPPET 10000 4199 SNIPPET_RELEVANT b'1637481'
ACTION DOC 10000 4219 EXAMINING_DOCUMENT b'1637481'
ACTION MARK 10000 4222 CONSIDERED_RELEVANT b'1637481'
ACTION SNIPPET 10000 4225 SEEN_PREVIOUSLY b'829279'
ACTION SNIPPET 10000 4228 SNIPPET_NOT_RELEVANT b'1772539'
ACTION SNIPPET 10000 4231 SNIPPET_RELEVANT b'906135'
ACTION DOC 10000 4251 EXAMINING_DOCUMENT b'906135'
ACTION MARK 10000 4254 CONSIDERED_RELEVANT b'906135'
ACTION SNIPPET 10000 4257 SNIPPET_NOT_RELEVANT b'1553917'
ACTION SNIPPET 10000 4260 SNIPPET_NOT_RELEVANT b'967118'
ACTION SNIPPET 10000 4263 SNIPPET_RELEVANT b'1558998'
ACTION DOC 10000 4283 EXAMINING_DOCUMENT b'1558998'
ACTION MARK 10000 4286 CONSIDERED_RELEVANT b'1558998'
ACTION SNIPPET 10000 4289 SNIPPET_NOT_RELEVANT b'955439'
ACTION SNIPPET 10000 4292 SNIPPET_NOT_RELEVANT b'1696739'
ACTION SNIPPET 10000 4295 SNIPPET_RELEVANT b'1000838'
ACTION DOC 10000 4315 EXAMINING_DOCUMENT b'1000838'
ACTION MARK 10000 4318 CONSIDERED_RELEVANT b'1000838'
ACTION SNIPPET 10000 4321 SNIPPET_RELEVANT b'1443500'
ACTION DOC 10000 4341 EXAMINING_DOCUMENT b'1443500'
ACTION MARK 10000 4344 CONSIDERED_RELEVANT b'1443500'
INFO SERP_END_REACHED 
ACTION QUERY 10000 4354 Casino owned by Native Americans
ACTION SERP 10000 4359 EXAMINE_SERP
ACTION SNIPPET 10000 4362 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 4365 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 4368 SNIPPET_NOT_RELEVANT b'955215'
ACTION SNIPPET 10000 4371 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 4374 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 4377 SEEN_PREVIOUSLY b'597581'
ACTION SNIPPET 10000 4380 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 4383 SEEN_PREVIOUSLY b'606494'
ACTION SNIPPET 10000 4386 SEEN_PREVIOUSLY b'625438'
ACTION SNIPPET 10000 4389 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 4392 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 4395 SEEN_PREVIOUSLY b'1038146'
ACTION SNIPPET 10000 4398 SEEN_PREVIOUSLY b'1047842'
ACTION SNIPPET 10000 4401 SEEN_PREVIOUSLY b'1528087'
ACTION SNIPPET 10000 4404 SEEN_PREVIOUSLY b'1390982'
ACTION QUERY 10000 4414 Indigenous casino
ACTION SERP 10000 4419 EXAMINE_SERP
ACTION SNIPPET 10000 4422 SEEN_PREVIOUSLY b'1680593'
ACTION SNIPPET 10000 4425 SNIPPET_RELEVANT b'1147776'
ACTION DOC 10000 4445 EXAMINING_DOCUMENT b'1147776'
ACTION SNIPPET 10000 4448 SNIPPET_NOT_RELEVANT b'1532917'
ACTION SNIPPET 10000 4451 SNIPPET_RELEVANT b'1223310'
ACTION DOC 10000 4471 EXAMINING_DOCUMENT b'1223310'
ACTION QUERY 10000 4481 Native American gambling
ACTION SERP 10000 4486 EXAMINE_SERP
ACTION SNIPPET 10000 4489 SNIPPET_RELEVANT b'505473'
ACTION DOC 10000 4509 EXAMINING_DOCUMENT b'505473'
ACTION MARK 10000 4512 CONSIDERED_RELEVANT b'505473'
ACTION SNIPPET 10000 4515 SEEN_PREVIOUSLY b'498450'
ACTION SNIPPET 10000 4518 SEEN_PREVIOUSLY b'597581'
ACTION SNIPPET 10000 4521 SEEN_PREVIOUSLY b'687474'
ACTION SNIPPET 10000 4524 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 4527 SEEN_PREVIOUSLY b'659520'
ACTION SNIPPET 10000 4530 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 4533 SEEN_PREVIOUSLY b'453286'
ACTION SNIPPET 10000 4536 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 4539 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 4542 SNIPPET_RELEVANT b'709345'
ACTION DOC 10000 4562 EXAMINING_DOCUMENT b'709345'
ACTION QUERY 10000 4572 Native American tribal casino
ACTION SERP 10000 4577 EXAMINE_SERP
ACTION SNIPPET 10000 4580 SEEN_PREVIOUSLY b'1088208'
ACTION SNIPPET 10000 4583 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 4586 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 4589 SEEN_PREVIOUSLY b'751799'
ACTION SNIPPET 10000 4592 SNIPPET_NOT_RELEVANT b'1102646'
ACTION SNIPPET 10000 4595 SEEN_PREVIOUSLY b'498450'
ACTION SNIPPET 10000 4598 SNIPPET_NOT_RELEVANT b'955215'
ACTION SNIPPET 10000 4601 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 4604 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 4607 SEEN_PREVIOUSLY b'1092867'
ACTION SNIPPET 10000 4610 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 4613 SEEN_PREVIOUSLY b'778782'
ACTION SNIPPET 10000 4616 SEEN_PREVIOUSLY b'1732526'
ACTION SNIPPET 10000 4619 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 4622 SEEN_PREVIOUSLY b'1133684'
ACTION QUERY 10000 4632 Indian tribal casinos
ACTION SERP 10000 4637 EXAMINE_SERP
ACTION SNIPPET 10000 4640 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 4643 SEEN_PREVIOUSLY b'1182706'
ACTION SNIPPET 10000 4646 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 4649 SEEN_PREVIOUSLY b'1343410'
ACTION SNIPPET 10000 4652 SEEN_PREVIOUSLY b'586774'
ACTION SNIPPET 10000 4655 SEEN_PREVIOUSLY b'955858'
ACTION SNIPPET 10000 4658 SEEN_PREVIOUSLY b'1337927'
ACTION SNIPPET 10000 4661 SEEN_PREVIOUSLY b'658086'
ACTION SNIPPET 10000 4664 SEEN_PREVIOUSLY b'1092867'
ACTION SNIPPET 10000 4667 SEEN_PREVIOUSLY b'587058'
ACTION SNIPPET 10000 4670 SEEN_PREVIOUSLY b'1812058'
ACTION SNIPPET 10000 4673 SEEN_PREVIOUSLY b'1518613'
ACTION SNIPPET 10000 4676 SNIPPET_RELEVANT b'746115'
ACTION DOC 10000 4696 EXAMINING_DOCUMENT b'746115'
ACTION MARK 10000 4699 CONSIDERED_RELEVANT b'746115'
ACTION SNIPPET 10000 4702 SNIPPET_RELEVANT b'1606235'
ACTION DOC 10000 4722 EXAMINING_DOCUMENT b'1606235'
ACTION SNIPPET 10000 4725 SNIPPET_NOT_RELEVANT b'784839'
ACTION SNIPPET 10000 4728 SEEN_PREVIOUSLY b'1110836'
ACTION SNIPPET 10000 4731 SEEN_PREVIOUSLY b'703591'
ACTION SNIPPET 10000 4734 SEEN_PREVIOUSLY b'1590186'
ACTION SNIPPET 10000 4737 SNIPPET_NOT_RELEVANT b'1480432'
ACTION SNIPPET 10000 4740 SEEN_PREVIOUSLY b'1732526'
ACTION SNIPPET 10000 4743 SEEN_PREVIOUSLY b'1133684'
ACTION SNIPPET 10000 4746 SEEN_PREVIOUSLY b'1367383'
ACTION SNIPPET 10000 4749 SEEN_PREVIOUSLY b'1275255'
ACTION QUERY 10000 4759 Casino on Indian land
ACTION SERP 10000 4764 EXAMINE_SERP
ACTION SNIPPET 10000 4767 SEEN_PREVIOUSLY b'1404518'
ACTION SNIPPET 10000 4770 SEEN_PREVIOUSLY b'1053779'
ACTION SNIPPET 10000 4773 SNIPPET_RELEVANT b'824283'
ACTION DOC 10000 4793 EXAMINING_DOCUMENT b'824283'
ACTION MARK 10000 4796 CONSIDERED_RELEVANT b'824283'
ACTION SNIPPET 10000 4799 SEEN_PREVIOUSLY b'1131898'
ACTION SNIPPET 10000 4802 SEEN_PREVIOUSLY b'1663305'
ACTION SNIPPET 10000 4805 SNIPPET_RELEVANT b'762607'
ACTION DOC 10000 4825 EXAMINING_DOCUMENT b'762607'
ACTION MARK 10000 4828 CONSIDERED_RELEVANT b'762607'
ACTION SNIPPET 10000 4831 SEEN_PREVIOUSLY b'449033'
ACTION SNIPPET 10000 4834 SEEN_PREVIOUSLY b'746115'
ACTION SNIPPET 10000 4837 SEEN_PREVIOUSLY b'905381'
ACTION SNIPPET 10000 4840 SNIPPET_RELEVANT b'1579140'
ACTION DOC 10000 4860 EXAMINING_DOCUMENT b'1579140'
ACTION MARK 10000 4863 CONSIDERED_RELEVANT b'1579140'
ACTION SNIPPET 10000 4866 SNIPPET_NOT_RELEVANT b'765160'
ACTION SNIPPET 10000 4869 SEEN_PREVIOUSLY b'1047842'
ACTION SNIPPET 10000 4872 SNIPPET_RELEVANT b'1195386'
ACTION DOC 10000 4892 EXAMINING_DOCUMENT b'1195386'
ACTION MARK 10000 4895 CONSIDERED_RELEVANT b'1195386'
ACTION SNIPPET 10000 4898 SNIPPET_NOT_RELEVANT b'784839'
ACTION SNIPPET 10000 4901 SNIPPET_RELEVANT b'1189969'
ACTION DOC 10000 4921 EXAMINING_DOCUMENT b'1189969'
ACTION MARK 10000 4924 CONSIDERED_RELEVANT b'1189969'
ACTION SNIPPET 10000 4927 SEEN_PREVIOUSLY b'1590186'
ACTION SNIPPET 10000 4930 SNIPPET_NOT_RELEVANT b'1508268'
ACTION SNIPPET 10000 4933 SNIPPET_RELEVANT b'1037401'
ACTION DOC 10000 4953 EXAMINING_DOCUMENT b'1037401'
ACTION SNIPPET 10000 4956 SNIPPET_NOT_RELEVANT b'904822'
ACTION SNIPPET 10000 4959 SNIPPET_RELEVANT b'759552'
ACTION DOC 10000 4979 EXAMINING_DOCUMENT b'759552'
ACTION MARK 10000 4982 CONSIDERED_RELEVANT b'759552'
ACTION SNIPPET 10000 4985 SNIPPET_RELEVANT b'1592451'
ACTION DOC 10000 5005 EXAMINING_DOCUMENT b'1592451'
ACTION MARK 10000 5008 CONSIDERED_RELEVANT b'1592451'
ACTION SNIPPET 10000 5011 SNIPPET_RELEVANT b'1475003'
ACTION DOC 10000 5031 EXAMINING_DOCUMENT b'1475003'
ACTION MARK 10000 5034 CONSIDERED_RELEVANT b'1475003'
ACTION SNIPPET 10000 5037 SNIPPET_RELEVANT b'1631816'
ACTION DOC 10000 5057 EXAMINING_DOCUMENT b'1631816'
ACTION MARK 10000 5060 CONSIDERED_RELEVANT b'1631816'
ACTION SNIPPET 10000 5063 SNIPPET_RELEVANT b'1220852'
ACTION DOC 10000 5083 EXAMINING_DOCUMENT b'1220852'
ACTION MARK 10000 5086 CONSIDERED_RELEVANT b'1220852'
ACTION SNIPPET 10000 5089 SNIPPET_RELEVANT b'1303408'
ACTION DOC 10000 5109 EXAMINING_DOCUMENT b'1303408'
ACTION MARK 10000 5112 CONSIDERED_RELEVANT b'1303408'
ACTION SNIPPET 10000 5115 SNIPPET_RELEVANT b'1588604'
ACTION DOC 10000 5135 EXAMINING_DOCUMENT b'1588604'
ACTION MARK 10000 5138 CONSIDERED_RELEVANT b'1588604'
ACTION SNIPPET 10000 5141 SEEN_PREVIOUSLY b'632056'
ACTION SNIPPET 10000 5144 SNIPPET_RELEVANT b'595306'
ACTION DOC 10000 5164 EXAMINING_DOCUMENT b'595306'
ACTION MARK 10000 5167 CONSIDERED_RELEVANT b'595306'
ACTION SNIPPET 10000 5170 SEEN_PREVIOUSLY b'1417133'
ACTION SNIPPET 10000 5173 SEEN_PREVIOUSLY b'1447889'
ACTION SNIPPET 10000 5176 SNIPPET_RELEVANT b'783280'
ACTION DOC 10000 5196 EXAMINING_DOCUMENT b'783280'
ACTION MARK 10000 5199 CONSIDERED_RELEVANT b'783280'
ACTION SNIPPET 10000 5202 SNIPPET_RELEVANT b'1207069'
ACTION DOC 10000 5222 EXAMINING_DOCUMENT b'1207069'
ACTION MARK 10000 5225 CONSIDERED_RELEVANT b'1207069'
ACTION SNIPPET 10000 5228 SEEN_PREVIOUSLY b'1365860'
ACTION SNIPPET 10000 5231 SNIPPET_RELEVANT b'1633144'
ACTION DOC 10000 5251 EXAMINING_DOCUMENT b'1633144'
ACTION MARK 10000 5254 CONSIDERED_RELEVANT b'1633144'
ACTION SNIPPET 10000 5257 SNIPPET_RELEVANT b'1536647'
ACTION DOC 10000 5277 EXAMINING_DOCUMENT b'1536647'
ACTION MARK 10000 5280 CONSIDERED_RELEVANT b'1536647'
ACTION SNIPPET 10000 5283 SEEN_PREVIOUSLY b'1285005'
ACTION SNIPPET 10000 5286 SEEN_PREVIOUSLY b'1382878'
ACTION SNIPPET 10000 5289 SNIPPET_NOT_RELEVANT b'1243689'
ACTION SNIPPET 10000 5292 SNIPPET_RELEVANT b'1048100'
ACTION DOC 10000 5312 EXAMINING_DOCUMENT b'1048100'
ACTION MARK 10000 5315 CONSIDERED_RELEVANT b'1048100'
ACTION SNIPPET 10000 5318 SNIPPET_NOT_RELEVANT b'1480432'
ACTION SNIPPET 10000 5321 SEEN_PREVIOUSLY b'602835'
ACTION SNIPPET 10000 5324 SNIPPET_RELEVANT b'807955'
ACTION DOC 10000 5344 EXAMINING_DOCUMENT b'807955'
ACTION MARK 10000 5347 CONSIDERED_RELEVANT b'807955'
ACTION SNIPPET 10000 5350 SEEN_PREVIOUSLY b'1337927'
ACTION SNIPPET 10000 5353 SEEN_PREVIOUSLY b'687474'
ACTION SNIPPET 10000 5356 SEEN_PREVIOUSLY b'1646401'
ACTION SNIPPET 10000 5359 SEEN_PREVIOUSLY b'1659076'
ACTION SNIPPET 10000 5362 SNIPPET_RELEVANT b'1665255'
ACTION DOC 10000 5382 EXAMINING_DOCUMENT b'1665255'
ACTION MARK 10000 5385 CONSIDERED_RELEVANT b'1665255'
ACTION SNIPPET 10000 5388 SNIPPET_RELEVANT b'1478928'
ACTION DOC 10000 5408 EXAMINING_DOCUMENT b'1478928'
ACTION MARK 10000 5411 CONSIDERED_RELEVANT b'1478928'
ACTION SNIPPET 10000 5414 SNIPPET_NOT_RELEVANT b'1628428'
ACTION SNIPPET 10000 5417 SNIPPET_NOT_RELEVANT b'1303731'
ACTION SNIPPET 10000 5420 SEEN_PREVIOUSLY b'625438'
ACTION SNIPPET 10000 5423 SEEN_PREVIOUSLY b'1698765'
ACTION SNIPPET 10000 5426 SNIPPET_RELEVANT b'1679188'
ACTION DOC 10000 5446 EXAMINING_DOCUMENT b'1679188'
ACTION SNIPPET 10000 5449 SEEN_PREVIOUSLY b'606494'
ACTION SNIPPET 10000 5452 SEEN_PREVIOUSLY b'877984'
ACTION SNIPPET 10000 5455 SEEN_PREVIOUSLY b'683243'
ACTION SNIPPET 10000 5458 SNIPPET_RELEVANT b'1450186'
ACTION DOC 10000 5478 EXAMINING_DOCUMENT b'1450186'
ACTION MARK 10000 5481 CONSIDERED_RELEVANT b'1450186'
ACTION SNIPPET 10000 5484 SEEN_PREVIOUSLY b'1552288'
ACTION SNIPPET 10000 5487 SEEN_PREVIOUSLY b'1827609'
ACTION SNIPPET 10000 5490 SEEN_PREVIOUSLY b'1589569'
ACTION SNIPPET 10000 5493 SEEN_PREVIOUSLY b'1133684'
ACTION SNIPPET 10000 5496 SEEN_PREVIOUSLY b'1827440'
ACTION SNIPPET 10000 5499 SNIPPET_RELEVANT b'616759'
ACTION DOC 10000 5519 EXAMINING_DOCUMENT b'616759'
ACTION MARK 10000 5522 CONSIDERED_RELEVANT b'616759'
ACTION SNIPPET 10000 5525 SEEN_PREVIOUSLY b'1680593'
ACTION SNIPPET 10000 5528 SEEN_PREVIOUSLY b'1037464'
ACTION SNIPPET 10000 5531 SEEN_PREVIOUSLY b'370824'
ACTION SNIPPET 10000 5534 SEEN_PREVIOUSLY b'1461585'
ACTION SNIPPET 10000 5537 SEEN_PREVIOUSLY b'746225'
